2010-05-14 12:05:00 ,node8, EE Reset Start
2010-05-14 12:12:47 ,node8, EE Reset Done
2010-05-15 00:00:02 ,node8, EE Reset Start
2010-05-15 00:03:50 ,node8, EE Reset Done
2010-05-15 07:05:01 ,node8, EE Reset Start
2010-05-15 07:07:19 ,node8, EE Reset Done
2010-05-18 12:05:01 ,node8, EE Reset Start
2010-05-18 12:32:23 ,node8, EE Reset Done
